area_idx,area_name,n_cells,pred_total,true_total,name,lat,lon,pop,pct_white,pct_black,pct_hispanic,median_income,n_tracts,pct_minority,model,pred_per_1k,true_per_1k
11,BRIGHTON PARK,34,19.640557178063318,15.0,BRIGHTON PARK,41.81824681995165,-87.69708122685897,42243,3.60141798641195,20.02058802641858,51.673358899699366,52651.686456927775,10,96.39858201358805,convlstm,0.46494229051116914,0.35508841701583693
12,BURNSIDE,18,9.467269999382552,6.0,BURNSIDE,41.72820082779285,-87.59649096682655,2246,0.0,95.1,4.9,45855.0,1,100.0,convlstm,4.215169189395615,2.6714158504007126
13,CALUMET HEIGHTS,19,11.429076260013971,7.0,CALUMET HEIGHTS,41.7311197291232,-87.57767142687013,12087,0.3441879705468686,95.86303466534294,3.2850500537767853,68153.00132373624,5,99.65581202945313,convlstm,0.9455676561606661,0.5791346074294698
14,CHATHAM,33,19.56238891137764,19.0,CHATHAM,41.739280271139926,-87.61130559101798,31341,0.8718898567371812,97.48723078395713,1.8982387288216713,43524.73631983664,10,99.12811014326282,convlstm,0.6241788363925095,0.6062346447145912
15,CHICAGO LAWN,35,18.842570264590904,13.0,CHICAGO LAWN,41.7745169893023,-87.69564712002233,52464,1.9102470265324794,41.78276532479414,38.17879307715767,45386.60247026532,11,98.08975297346753,convlstm,0.3591523761930258,0.2477889600487954
16,CLEARING,49,16.38642445793812,13.0,CLEARING,41.77822760299336,-87.76525925909326,24728,2.00670090585571,39.824510676156585,38.33343982529926,74896.71902296992,7,97.99329909414429,convlstm,0.6626667930256438,0.5257198317696539
17,DOUGLAS,16,10.450772829470225,10.0,DOUGLAS,41.8339254665564,-87.62033639069575,21355,1.4492577850620463,92.99590728166706,5.79711542964177,-105250668.25689533,10,98.55074221493796,convlstm,0.4893829468260466,0.4682744088035589
18,DUNNING,46,19.406315326828917,12.0,DUNNING,41.945248507361455,-87.80630898711145,42574,7.328578475125664,65.6704279607272,21.208636726640673,84006.2219664584,11,92.67142152487433,convlstm,0.4558255115053534,0.2818621693991638
19,EAST GARFIELD PARK,35,23.143922046176158,25.0,EAST GARFIELD PARK,41.87749701597656,-87.70595880351824,19901,0.7931812471735089,92.23990251746143,4.982890307019748,33277.9295010301,12,99.20681875282649,convlstm,1.1629527182642159,1.2562182804884177
20,EAST SIDE,40,17.607895354965876,9.0,EAST SIDE,41.70335572531423,-87.53548618417894,23942,2.97255032996408,13.170482833514324,47.86749227299307,65663.79483752402,6,97.02744967003592,convlstm,0.7354396188691787,0.3759084454097402
